system,seed,label,bin_index,bin_lower,bin_upper,count,mean_confidence,empirical_positive_rate,absolute_gap
vipragsent_full_vistral,20260522,code_switching,0,0.0,0.1,6,0.06490962480887223,0.0,0.06490962480887223
vipragsent_full_vistral,20260522,code_switching,1,0.1,0.2,11,0.15281371164253493,0.0,0.15281371164253493
vipragsent_full_vistral,20260522,code_switching,2,0.2,0.30000000000000004,10,0.24174967923530413,0.0,0.24174967923530413
vipragsent_full_vistral,20260522,code_switching,3,0.30000000000000004,0.4,7,0.3506151203010553,0.0,0.3506151203010553
vipragsent_full_vistral,20260522,code_switching,4,0.4,0.5,9,0.43493176221552804,0.2222222222222222,0.21270953999330583
vipragsent_full_vistral,20260522,code_switching,5,0.5,0.6000000000000001,3,0.539230492965537,0.3333333333333333,0.20589715963220373
vipragsent_full_vistral,20260522,code_switching,6,0.6000000000000001,0.7000000000000001,5,0.6310917291045969,1.0,0.3689082708954031
vipragsent_full_vistral,20260522,code_switching,7,0.7000000000000001,0.8,7,0.7535881397523391,1.0,0.24641186024766093
vipragsent_full_vistral,20260522,code_switching,8,0.8,0.9,5,0.8652953906173201,1.0,0.13470460938267992
vipragsent_full_vistral,20260522,code_switching,9,0.9,1.0,1,0.99,1.0,0.010000000000000009
vipragsent_full_vistral,20260522,mocking,0,0.0,0.1,6,0.035855473117330096,0.0,0.035855473117330096
vipragsent_full_vistral,20260522,mocking,1,0.1,0.2,7,0.1410051319568711,0.0,0.1410051319568711
vipragsent_full_vistral,20260522,mocking,2,0.2,0.30000000000000004,12,0.2652960506138749,0.0,0.2652960506138749
vipragsent_full_vistral,20260522,mocking,3,0.30000000000000004,0.4,12,0.3477764242371349,0.0,0.3477764242371349
vipragsent_full_vistral,20260522,mocking,4,0.4,0.5,9,0.4475154758560924,0.1111111111111111,0.3364043647449813
vipragsent_full_vistral,20260522,mocking,5,0.5,0.6000000000000001,6,0.5386712131643261,0.5,0.03867121316432609
vipragsent_full_vistral,20260522,mocking,6,0.6000000000000001,0.7000000000000001,6,0.6535950891490302,1.0,0.3464049108509698
vipragsent_full_vistral,20260522,mocking,7,0.7000000000000001,0.8,3,0.747792641547869,1.0,0.25220735845213105
vipragsent_full_vistral,20260522,mocking,8,0.8,0.9,1,0.8973053697718387,1.0,0.10269463022816128
vipragsent_full_vistral,20260522,mocking,9,0.9,1.0,2,0.984233653448269,1.0,0.015766346551731036
vipragsent_full_vistral,20260523,implicit_sentiment,0,0.0,0.1,5,0.033701151339630135,0.0,0.033701151339630135
vipragsent_full_vistral,20260523,implicit_sentiment,1,0.1,0.2,9,0.16808663460447612,0.0,0.16808663460447612
vipragsent_full_vistral,20260523,implicit_sentiment,2,0.2,0.30000000000000004,13,0.2521401957303385,0.0,0.2521401957303385
vipragsent_full_vistral,20260523,implicit_sentiment,3,0.30000000000000004,0.4,9,0.34358725242681365,0.0,0.34358725242681365
vipragsent_full_vistral,20260523,implicit_sentiment,4,0.4,0.5,7,0.4638899324113764,0.42857142857142855,0.035318503839947835
vipragsent_full_vistral,20260523,implicit_sentiment,5,0.5,0.6000000000000001,5,0.5654581794496314,0.8,0.23454182055036865
vipragsent_full_vistral,20260523,implicit_sentiment,6,0.6000000000000001,0.7000000000000001,4,0.6302822902284348,0.75,0.11971770977156515
vipragsent_full_vistral,20260523,implicit_sentiment,7,0.7000000000000001,0.8,5,0.7493680738786026,1.0,0.2506319261213974
vipragsent_full_vistral,20260523,implicit_sentiment,8,0.8,0.9,5,0.837923190479723,1.0,0.16207680952027703
vipragsent_full_vistral,20260523,implicit_sentiment,9,0.9,1.0,2,0.9303464249455212,1.0,0.06965357505447878
vipragsent_full_vistral,20260523,sarcasm,0,0.0,0.1,6,0.048888272698107804,0.0,0.048888272698107804
vipragsent_full_vistral,20260523,sarcasm,1,0.1,0.2,8,0.15578727024071184,0.0,0.15578727024071184
vipragsent_full_vistral,20260523,sarcasm,2,0.2,0.30000000000000004,9,0.25167092850375195,0.1111111111111111,0.14055981739264084
vipragsent_full_vistral,20260523,sarcasm,3,0.30000000000000004,0.4,12,0.3536770297796237,0.0,0.3536770297796237
vipragsent_full_vistral,20260523,sarcasm,4,0.4,0.5,14,0.44825069463067707,0.21428571428571427,0.2339649803449628
vipragsent_full_vistral,20260523,sarcasm,5,0.5,0.6000000000000001,7,0.5388040259577468,0.5714285714285714,0.032624545470824606
vipragsent_full_vistral,20260523,sarcasm,6,0.6000000000000001,0.7000000000000001,3,0.6547610999239392,1.0,0.34523890007606084
vipragsent_full_vistral,20260523,sarcasm,7,0.7000000000000001,0.8,1,0.7191164555899904,1.0,0.2808835444100096
vipragsent_full_vistral,20260523,sarcasm,8,0.8,0.9,4,0.8620197866659651,1.0,0.13798021333403487
vipragsent_full_vistral,20260523,sarcasm,9,0.9,1.0,0,0.0,0.0,0.0
vipragsent_full_vistral,20260523,irony,0,0.0,0.1,4,0.04707437220184537,0.0,0.04707437220184537
vipragsent_full_vistral,20260523,irony,1,0.1,0.2,8,0.1486549604815348,0.0,0.1486549604815348
vipragsent_full_vistral,20260523,irony,2,0.2,0.30000000000000004,15,0.2550842597923651,0.0,0.2550842597923651
vipragsent_full_vistral,20260523,irony,3,0.30000000000000004,0.4,7,0.33358599865850874,0.0,0.33358599865850874
vipragsent_full_vistral,20260523,irony,4,0.4,0.5,4,0.4494590902950266,0.5,0.05054090970497338
vipragsent_full_vistral,20260523,irony,5,0.5,0.6000000000000001,13,0.553377002545697,0.5384615384615384,0.014915464084158558
vipragsent_full_vistral,20260523,irony,6,0.6000000000000001,0.7000000000000001,5,0.6387458003343076,0.8,0.16125419966569243
vipragsent_full_vistral,20260523,irony,7,0.7000000000000001,0.8,3,0.7218635285321181,1.0,0.2781364714678819
vipragsent_full_vistral,20260523,irony,8,0.8,0.9,3,0.8287117575748914,1.0,0.17128824242510865
vipragsent_full_vistral,20260523,irony,9,0.9,1.0,2,0.9468887147595678,1.0,0.05311128524043218
vipragsent_full_vistral,20260523,idiom_figurative,0,0.0,0.1,10,0.040310279571611894,0.0,0.040310279571611894
vipragsent_full_vistral,20260523,idiom_figurative,1,0.1,0.2,10,0.15060090668107726,0.0,0.15060090668107726
vipragsent_full_vistral,20260523,idiom_figurative,2,0.2,0.30000000000000004,13,0.246799337809203,0.0,0.246799337809203
vipragsent_full_vistral,20260523,idiom_figurative,3,0.30000000000000004,0.4,8,0.3533297718880735,0.0,0.3533297718880735
vipragsent_full_vistral,20260523,idiom_figurative,4,0.4,0.5,9,0.4411334977476089,0.4444444444444444,0.003310946696835515
vipragsent_full_vistral,20260523,idiom_figurative,5,0.5,0.6000000000000001,5,0.5618380486515413,0.8,0.23816195134845874
vipragsent_full_vistral,20260523,idiom_figurative,6,0.6000000000000001,0.7000000000000001,3,0.6391359884725816,0.6666666666666666,0.027530678194085056
vipragsent_full_vistral,20260523,idiom_figurative,7,0.7000000000000001,0.8,4,0.7433704445867546,1.0,0.2566295554132454
vipragsent_full_vistral,20260523,idiom_figurative,8,0.8,0.9,0,0.0,0.0,0.0
vipragsent_full_vistral,20260523,idiom_figurative,9,0.9,1.0,2,0.9814437028169999,1.0,0.018556297183000114
vipragsent_full_vistral,20260523,code_switching,0,0.0,0.1,7,0.05085920117212408,0.0,0.05085920117212408
vipragsent_full_vistral,20260523,code_switching,1,0.1,0.2,7,0.14616394856085074,0.0,0.14616394856085074
vipragsent_full_vistral,20260523,code_switching,2,0.2,0.30000000000000004,10,0.25231590457560343,0.0,0.25231590457560343
vipragsent_full_vistral,20260523,code_switching,3,0.30000000000000004,0.4,9,0.34247854127787714,0.1111111111111111,0.23136743016676603
vipragsent_full_vistral,20260523,code_switching,4,0.4,0.5,7,0.4598941750904717,0.0,0.4598941750904717
vipragsent_full_vistral,20260523,code_switching,5,0.5,0.6000000000000001,2,0.5328401919803736,0.0,0.5328401919803736
vipragsent_full_vistral,20260523,code_switching,6,0.6000000000000001,0.7000000000000001,10,0.6530928332327219,0.9,0.24690716676727809
vipragsent_full_vistral,20260523,code_switching,7,0.7000000000000001,0.8,4,0.7444781198789708,0.75,0.005521880121029166
vipragsent_full_vistral,20260523,code_switching,8,0.8,0.9,6,0.8576571607028916,1.0,0.14234283929710845
vipragsent_full_vistral,20260523,code_switching,9,0.9,1.0,2,0.99,1.0,0.010000000000000009
vipragsent_full_vistral,20260523,mocking,0,0.0,0.1,7,0.06529362183556497,0.0,0.06529362183556497
vipragsent_full_vistral,20260523,mocking,1,0.1,0.2,6,0.1435166934692955,0.0,0.1435166934692955
vipragsent_full_vistral,20260523,mocking,2,0.2,0.30000000000000004,16,0.25290388999007163,0.0,0.25290388999007163
vipragsent_full_vistral,20260523,mocking,3,0.30000000000000004,0.4,8,0.3473771556583849,0.0,0.3473771556583849
vipragsent_full_vistral,20260523,mocking,4,0.4,0.5,10,0.4524051717089219,0.1,0.35240517170892194
vipragsent_full_vistral,20260523,mocking,5,0.5,0.6000000000000001,4,0.5449031151647447,0.5,0.044903115164744656
vipragsent_full_vistral,20260523,mocking,6,0.6000000000000001,0.7000000000000001,4,0.6621822182801098,1.0,0.3378177817198902
vipragsent_full_vistral,20260523,mocking,7,0.7000000000000001,0.8,3,0.7230305792007017,1.0,0.2769694207992983
vipragsent_full_vistral,20260523,mocking,8,0.8,0.9,4,0.8440725226981842,1.0,0.15592747730181578
vipragsent_full_vistral,20260523,mocking,9,0.9,1.0,2,0.99,1.0,0.010000000000000009
