sample_id,source_row,split,split_seed
fresh_visobert_11265,5754,train,20260520
fresh_visobert_02391,5755,train,20260520
fresh_visobert_11524,5756,test,20260520
fresh_visobert_09400,5757,test,20260520
fresh_visobert_01223,5758,dev,20260520
fresh_visobert_10313,5759,test,20260520
fresh_visobert_04677,5760,test,20260520
fresh_visobert_11792,5761,train,20260520
fresh_visobert_03982,5762,train,20260520
fresh_visobert_02427,5763,train,20260520
fresh_visobert_00813,5764,test,20260520
fresh_visobert_01100,5765,train,20260520
fresh_visobert_02995,5766,train,20260520
fresh_visobert_08639,5767,train,20260520
fresh_visobert_05432,5768,train,20260520
fresh_visobert_02309,5769,test,20260520
fresh_visobert_03737,5770,test,20260520
fresh_visobert_10853,5771,train,20260520
fresh_visobert_05060,5772,test,20260520
fresh_visobert_04800,5773,test,20260520
fresh_visobert_10329,5774,dev,20260520
fresh_visobert_03907,5775,train,20260520
fresh_visobert_02092,5776,train,20260520
fresh_visobert_11592,5777,train,20260520
fresh_visobert_08882,5778,train,20260520
fresh_visobert_05874,5779,dev,20260520
fresh_visobert_07449,5780,dev,20260520
fresh_visobert_01105,5781,train,20260520
fresh_visobert_03845,5782,train,20260520
fresh_visobert_00491,5783,train,20260520
fresh_visobert_11653,5784,train,20260520
fresh_visobert_00576,5785,train,20260520
fresh_visobert_09578,5786,test,20260520
fresh_visobert_11971,5787,train,20260520
fresh_visobert_01021,5788,test,20260520
fresh_visobert_01976,5789,train,20260520
fresh_visobert_01693,5790,train,20260520
fresh_visobert_05910,5791,train,20260520
fresh_visobert_07779,5792,train,20260520
fresh_visobert_06832,5793,test,20260520
fresh_visobert_11343,5794,train,20260520
fresh_visobert_09586,5795,train,20260520
fresh_visobert_11027,5796,train,20260520
fresh_visobert_11842,5797,test,20260520
fresh_visobert_02415,5798,dev,20260520
fresh_visobert_09471,5799,dev,20260520
fresh_visobert_05276,5800,train,20260520
fresh_visobert_01019,5801,train,20260520
fresh_visobert_00875,5802,train,20260520
fresh_visobert_11623,5803,train,20260520
fresh_visobert_07554,5804,dev,20260520
fresh_visobert_09333,5805,train,20260520
fresh_visobert_08311,5806,train,20260520
fresh_visobert_06109,5807,test,20260520
fresh_visobert_05741,5808,dev,20260520
fresh_visobert_04693,5809,test,20260520
fresh_visobert_04798,5810,train,20260520
fresh_visobert_05614,5811,dev,20260520
fresh_visobert_01166,5812,dev,20260520
fresh_visobert_01730,5813,dev,20260520
fresh_visobert_07821,5814,test,20260520
fresh_visobert_03897,5815,train,20260520
fresh_visobert_02285,5816,test,20260520
fresh_visobert_01267,5817,train,20260520
fresh_visobert_01011,5818,train,20260520
fresh_visobert_06762,5819,test,20260520
fresh_visobert_01404,5820,train,20260520
fresh_visobert_09002,5821,train,20260520
fresh_visobert_07975,5822,dev,20260520
fresh_visobert_05873,5823,train,20260520
fresh_visobert_07743,5824,dev,20260520
fresh_visobert_11962,5825,dev,20260520
fresh_visobert_09951,5826,train,20260520
fresh_visobert_04650,5827,test,20260520
fresh_visobert_11575,5828,dev,20260520
fresh_visobert_02343,5829,train,20260520
fresh_visobert_00725,5830,test,20260520
fresh_visobert_08568,5831,dev,20260520
fresh_visobert_01177,5832,train,20260520
fresh_visobert_08278,5833,dev,20260520
fresh_visobert_05962,5834,train,20260520
fresh_visobert_02956,5835,dev,20260520
fresh_visobert_04079,5836,train,20260520
fresh_visobert_03108,5837,train,20260520
fresh_visobert_02460,5838,train,20260520
fresh_visobert_00584,5839,train,20260520
fresh_visobert_04814,5840,train,20260520
fresh_visobert_01935,5841,train,20260520
fresh_visobert_09778,5842,train,20260520
fresh_visobert_04776,5843,train,20260520
fresh_visobert_11703,5844,dev,20260520
fresh_visobert_05456,5845,train,20260520
fresh_visobert_10123,5846,train,20260520
fresh_visobert_03452,5847,train,20260520
fresh_visobert_00303,5848,train,20260520
fresh_visobert_09217,5849,train,20260520
fresh_visobert_00350,5850,test,20260520
fresh_visobert_01585,5851,train,20260520
fresh_visobert_11158,5852,dev,20260520
fresh_visobert_05192,5853,train,20260520
fresh_visobert_00605,5854,test,20260520
fresh_visobert_04341,5855,train,20260520
fresh_visobert_11241,5856,train,20260520
fresh_visobert_00235,5857,dev,20260520
fresh_visobert_02165,5858,train,20260520
fresh_visobert_08824,5859,train,20260520
fresh_visobert_04461,5860,train,20260520
fresh_visobert_08668,5861,train,20260520
fresh_visobert_04130,5862,train,20260520
fresh_visobert_06838,5863,train,20260520
fresh_visobert_00829,5864,train,20260520
fresh_visobert_00953,5865,train,20260520
fresh_visobert_06939,5866,dev,20260520
fresh_visobert_04236,5867,train,20260520
fresh_visobert_05922,5868,train,20260520
fresh_visobert_03684,5869,train,20260520
fresh_visobert_02712,5870,dev,20260520
fresh_visobert_09909,5871,train,20260520
fresh_visobert_00536,5872,train,20260520
fresh_visobert_10790,5873,dev,20260520
fresh_visobert_08516,5874,train,20260520
fresh_visobert_09931,5875,test,20260520
fresh_visobert_06792,5876,test,20260520
fresh_visobert_08653,5877,train,20260520
fresh_visobert_07573,5878,test,20260520
fresh_visobert_10876,5879,train,20260520
fresh_visobert_05054,5880,train,20260520
fresh_visobert_05449,5881,train,20260520
fresh_visobert_09241,5882,train,20260520
fresh_visobert_07068,5883,train,20260520
fresh_visobert_01640,5884,train,20260520
fresh_visobert_06034,5885,train,20260520
fresh_visobert_02511,5886,train,20260520
fresh_visobert_11109,5887,test,20260520
fresh_visobert_02030,5888,test,20260520
fresh_visobert_04375,5889,test,20260520
fresh_visobert_00098,5890,train,20260520
fresh_visobert_03875,5891,train,20260520
fresh_visobert_02557,5892,train,20260520
fresh_visobert_06764,5893,train,20260520
fresh_visobert_03806,5894,train,20260520
fresh_visobert_11360,5895,train,20260520
fresh_visobert_04499,5896,train,20260520
fresh_visobert_03437,5897,test,20260520
fresh_visobert_11173,5898,dev,20260520
fresh_visobert_02855,5899,train,20260520
fresh_visobert_04339,5900,train,20260520
fresh_visobert_04125,5901,train,20260520
fresh_visobert_05736,5902,test,20260520
fresh_visobert_02351,5903,train,20260520
fresh_visobert_07388,5904,test,20260520
fresh_visobert_09118,5905,train,20260520
fresh_visobert_09932,5906,train,20260520
fresh_visobert_08145,5907,train,20260520
fresh_visobert_11231,5908,train,20260520
fresh_visobert_09678,5909,train,20260520
fresh_visobert_01668,5910,dev,20260520
fresh_visobert_04774,5911,dev,20260520
fresh_visobert_07070,5912,train,20260520
fresh_visobert_06105,5913,train,20260520
fresh_visobert_00675,5914,train,20260520
fresh_visobert_09841,5915,test,20260520
fresh_visobert_04411,5916,train,20260520
fresh_visobert_09398,5917,train,20260520
fresh_visobert_03440,5918,test,20260520
fresh_visobert_08688,5919,dev,20260520
fresh_visobert_00118,5920,test,20260520
fresh_visobert_07088,5921,train,20260520
fresh_visobert_08822,5922,test,20260520
fresh_visobert_11766,5923,test,20260520
fresh_visobert_07934,5924,test,20260520
fresh_visobert_09191,5925,train,20260520
fresh_visobert_10816,5926,dev,20260520
fresh_visobert_00031,5927,test,20260520
fresh_visobert_08938,5928,train,20260520
fresh_visobert_09057,5929,train,20260520
fresh_visobert_02444,5930,train,20260520
fresh_visobert_10572,5931,dev,20260520
fresh_visobert_00346,5932,train,20260520
fresh_visobert_06970,5933,train,20260520
fresh_visobert_00734,5934,dev,20260520
fresh_visobert_07122,5935,test,20260520
fresh_visobert_00205,5936,test,20260520
fresh_visobert_09484,5937,train,20260520
fresh_visobert_00852,5938,test,20260520
fresh_visobert_05532,5939,dev,20260520
fresh_visobert_04245,5940,train,20260520
fresh_visobert_01894,5941,train,20260520
fresh_visobert_02093,5942,dev,20260520
fresh_visobert_09697,5943,train,20260520
fresh_visobert_09798,5944,train,20260520
fresh_visobert_06782,5945,train,20260520
fresh_visobert_07941,5946,train,20260520
fresh_visobert_09071,5947,train,20260520
fresh_visobert_03767,5948,train,20260520
fresh_visobert_09166,5949,test,20260520
fresh_visobert_00870,5950,train,20260520
fresh_visobert_02215,5951,train,20260520
fresh_visobert_11175,5952,train,20260520
fresh_visobert_06135,5953,dev,20260520
fresh_visobert_11643,5954,train,20260520
fresh_visobert_05710,5955,train,20260520
fresh_visobert_08519,5956,train,20260520
fresh_visobert_07560,5957,dev,20260520
fresh_visobert_07796,5958,train,20260520
fresh_visobert_03424,5959,train,20260520
fresh_visobert_06437,5960,train,20260520
fresh_visobert_01728,5961,train,20260520
fresh_visobert_00010,5962,train,20260520
fresh_visobert_05552,5963,train,20260520
fresh_visobert_05213,5964,train,20260520
fresh_visobert_08314,5965,test,20260520
fresh_visobert_04624,5966,test,20260520
fresh_visobert_07945,5967,dev,20260520
fresh_visobert_07940,5968,train,20260520
fresh_visobert_06532,5969,test,20260520
fresh_visobert_00200,5970,test,20260520
fresh_visobert_03183,5971,train,20260520
fresh_visobert_00254,5972,train,20260520
fresh_visobert_05976,5973,train,20260520
fresh_visobert_09226,5974,train,20260520
fresh_visobert_00281,5975,dev,20260520
fresh_visobert_04850,5976,test,20260520
fresh_visobert_05689,5977,train,20260520
fresh_visobert_06944,5978,train,20260520
fresh_visobert_07264,5979,train,20260520
fresh_visobert_07678,5980,train,20260520
fresh_visobert_00351,5981,train,20260520
fresh_visobert_02116,5982,train,20260520
fresh_visobert_11725,5983,dev,20260520
fresh_visobert_10373,5984,train,20260520
fresh_visobert_08575,5985,dev,20260520
fresh_visobert_11988,5986,test,20260520
fresh_visobert_09233,5987,train,20260520
fresh_visobert_07159,5988,train,20260520
fresh_visobert_08677,5989,test,20260520
fresh_visobert_02976,5990,train,20260520
fresh_visobert_04328,5991,train,20260520
fresh_visobert_09193,5992,train,20260520
fresh_visobert_02311,5993,dev,20260520
fresh_visobert_02254,5994,train,20260520
fresh_visobert_04908,5995,train,20260520
fresh_visobert_09054,5996,train,20260520
fresh_visobert_01974,5997,train,20260520
fresh_visobert_05704,5998,test,20260520
fresh_visobert_07244,5999,train,20260520
fresh_visobert_11243,6000,train,20260520
fresh_visobert_11113,6001,train,20260520
fresh_visobert_02258,6002,train,20260520
fresh_visobert_11553,6003,train,20260520
fresh_visobert_06318,6004,dev,20260520
fresh_visobert_01768,6005,test,20260520
fresh_visobert_05055,6006,dev,20260520
fresh_visobert_02933,6007,dev,20260520
fresh_visobert_09385,6008,train,20260520
fresh_visobert_02655,6009,train,20260520
fresh_visobert_07922,6010,train,20260520
fresh_visobert_00958,6011,train,20260520
fresh_visobert_10155,6012,test,20260520
fresh_visobert_09227,6013,test,20260520
fresh_visobert_00401,6014,test,20260520
fresh_visobert_05153,6015,test,20260520
fresh_visobert_06555,6016,train,20260520
fresh_visobert_07904,6017,test,20260520
fresh_visobert_04420,6018,dev,20260520
fresh_visobert_10881,6019,train,20260520
fresh_visobert_08032,6020,train,20260520
fresh_visobert_06966,6021,train,20260520
fresh_visobert_02193,6022,train,20260520
fresh_visobert_04334,6023,train,20260520
fresh_visobert_04192,6024,train,20260520
fresh_visobert_03744,6025,train,20260520
fresh_visobert_05021,6026,dev,20260520
fresh_visobert_08432,6027,train,20260520
fresh_visobert_11081,6028,test,20260520
fresh_visobert_07093,6029,train,20260520
fresh_visobert_03743,6030,train,20260520
fresh_visobert_08566,6031,train,20260520
fresh_visobert_05132,6032,test,20260520
fresh_visobert_04024,6033,train,20260520
fresh_visobert_08433,6034,dev,20260520
fresh_visobert_06041,6035,dev,20260520
fresh_visobert_07969,6036,train,20260520
fresh_visobert_05341,6037,train,20260520
fresh_visobert_11933,6038,test,20260520
fresh_visobert_04905,6039,train,20260520
fresh_visobert_05564,6040,test,20260520
fresh_visobert_03868,6041,dev,20260520
fresh_visobert_06961,6042,dev,20260520
fresh_visobert_09104,6043,train,20260520
fresh_visobert_03728,6044,test,20260520
fresh_visobert_07123,6045,train,20260520
fresh_visobert_09711,6046,train,20260520
fresh_visobert_04177,6047,test,20260520
fresh_visobert_03236,6048,train,20260520
fresh_visobert_00780,6049,train,20260520
fresh_visobert_03273,6050,train,20260520
fresh_visobert_11884,6051,train,20260520
fresh_visobert_04533,6052,test,20260520
fresh_visobert_00257,6053,dev,20260520
fresh_visobert_01063,6054,dev,20260520
fresh_visobert_07655,6055,train,20260520
fresh_visobert_01922,6056,test,20260520
fresh_visobert_02514,6057,train,20260520
fresh_visobert_04511,6058,train,20260520
fresh_visobert_01479,6059,dev,20260520
fresh_visobert_00687,6060,test,20260520
fresh_visobert_05618,6061,test,20260520
fresh_visobert_07443,6062,train,20260520
fresh_visobert_05347,6063,dev,20260520
fresh_visobert_06897,6064,train,20260520
fresh_visobert_00648,6065,dev,20260520
fresh_visobert_03019,6066,train,20260520
fresh_visobert_09797,6067,train,20260520
fresh_visobert_01412,6068,dev,20260520
fresh_visobert_11782,6069,dev,20260520
fresh_visobert_04804,6070,train,20260520
fresh_visobert_06270,6071,train,20260520
fresh_visobert_11507,6072,train,20260520
fresh_visobert_09852,6073,train,20260520
fresh_visobert_11024,6074,train,20260520
fresh_visobert_05642,6075,dev,20260520
fresh_visobert_05809,6076,dev,20260520
fresh_visobert_05254,6077,train,20260520
fresh_visobert_00365,6078,test,20260520
fresh_visobert_11145,6079,train,20260520
fresh_visobert_08353,6080,test,20260520
fresh_visobert_01234,6081,train,20260520
fresh_visobert_11023,6082,train,20260520
fresh_visobert_07299,6083,train,20260520
fresh_visobert_10920,6084,train,20260520
fresh_visobert_00571,6085,train,20260520
fresh_visobert_02963,6086,test,20260520
fresh_visobert_02813,6087,train,20260520
fresh_visobert_11134,6088,test,20260520
fresh_visobert_04592,6089,train,20260520
fresh_visobert_05487,6090,train,20260520
fresh_visobert_09198,6091,train,20260520
fresh_visobert_00585,6092,train,20260520
fresh_visobert_10125,6093,train,20260520
fresh_visobert_06385,6094,train,20260520
fresh_visobert_07271,6095,train,20260520
fresh_visobert_01476,6096,train,20260520
fresh_visobert_00853,6097,train,20260520
fresh_visobert_01469,6098,dev,20260520
fresh_visobert_01753,6099,train,20260520
fresh_visobert_00054,6100,dev,20260520
fresh_visobert_04803,6101,train,20260520
fresh_visobert_02202,6102,train,20260520
fresh_visobert_02565,6103,train,20260520
fresh_visobert_05849,6104,test,20260520
fresh_visobert_04475,6105,train,20260520
fresh_visobert_01089,6106,train,20260520
fresh_visobert_02958,6107,train,20260520
fresh_visobert_09236,6108,train,20260520
fresh_visobert_05986,6109,dev,20260520
fresh_visobert_01993,6110,dev,20260520
fresh_visobert_07311,6111,train,20260520
fresh_visobert_08027,6112,train,20260520
fresh_visobert_09526,6113,train,20260520
fresh_visobert_09731,6114,train,20260520
fresh_visobert_07357,6115,test,20260520
fresh_visobert_07442,6116,train,20260520
fresh_visobert_05420,6117,train,20260520
fresh_visobert_11326,6118,train,20260520
fresh_visobert_02887,6119,train,20260520
fresh_visobert_02322,6120,dev,20260520
fresh_visobert_08065,6121,test,20260520
fresh_visobert_01344,6122,train,20260520
fresh_visobert_01705,6123,dev,20260520
fresh_visobert_03220,6124,train,20260520
fresh_visobert_00533,6125,test,20260520
fresh_visobert_09077,6126,train,20260520
fresh_visobert_03611,6127,dev,20260520
fresh_visobert_03678,6128,dev,20260520
fresh_visobert_03590,6129,train,20260520
fresh_visobert_04054,6130,train,20260520
fresh_visobert_04097,6131,dev,20260520
fresh_visobert_08112,6132,dev,20260520
fresh_visobert_09916,6133,dev,20260520
fresh_visobert_11364,6134,dev,20260520
fresh_visobert_01601,6135,train,20260520
fresh_visobert_03105,6136,train,20260520
fresh_visobert_06443,6137,train,20260520
fresh_visobert_02789,6138,train,20260520
fresh_visobert_02892,6139,train,20260520
fresh_visobert_10115,6140,dev,20260520
fresh_visobert_01069,6141,dev,20260520
fresh_visobert_03551,6142,train,20260520
fresh_visobert_03406,6143,train,20260520
fresh_visobert_00858,6144,dev,20260520
fresh_visobert_07436,6145,test,20260520
fresh_visobert_03538,6146,train,20260520
fresh_visobert_01408,6147,train,20260520
fresh_visobert_01604,6148,train,20260520
fresh_visobert_03287,6149,train,20260520
fresh_visobert_10289,6150,train,20260520
fresh_visobert_04214,6151,train,20260520
fresh_visobert_06024,6152,train,20260520
fresh_visobert_04194,6153,train,20260520
fresh_visobert_04971,6154,train,20260520
fresh_visobert_09103,6155,train,20260520
fresh_visobert_00287,6156,test,20260520
fresh_visobert_03813,6157,train,20260520
fresh_visobert_07963,6158,train,20260520
fresh_visobert_02715,6159,train,20260520
fresh_visobert_02669,6160,dev,20260520
fresh_visobert_07635,6161,train,20260520
fresh_visobert_08743,6162,test,20260520
fresh_visobert_06660,6163,train,20260520
fresh_visobert_02485,6164,train,20260520
fresh_visobert_09889,6165,train,20260520
fresh_visobert_06612,6166,train,20260520
fresh_visobert_04077,6167,train,20260520
fresh_visobert_02145,6168,train,20260520
fresh_visobert_11541,6169,train,20260520
fresh_visobert_08120,6170,train,20260520
fresh_visobert_02279,6171,train,20260520
fresh_visobert_10189,6172,train,20260520
fresh_visobert_00848,6173,test,20260520
fresh_visobert_09636,6174,test,20260520
fresh_visobert_03668,6175,dev,20260520
fresh_visobert_09897,6176,train,20260520
fresh_visobert_03546,6177,train,20260520
fresh_visobert_05088,6178,train,20260520
fresh_visobert_11829,6179,train,20260520
fresh_visobert_11888,6180,train,20260520
fresh_visobert_00531,6181,dev,20260520
fresh_visobert_00823,6182,train,20260520
fresh_visobert_01672,6183,train,20260520
fresh_visobert_00000,6184,train,20260520
fresh_visobert_03410,6185,train,20260520
fresh_visobert_08950,6186,train,20260520
fresh_visobert_04914,6187,test,20260520
fresh_visobert_06269,6188,train,20260520
fresh_visobert_04590,6189,dev,20260520
fresh_visobert_04858,6190,test,20260520
fresh_visobert_07773,6191,train,20260520
fresh_visobert_01812,6192,train,20260520
fresh_visobert_03212,6193,train,20260520
fresh_visobert_00082,6194,test,20260520
fresh_visobert_01891,6195,train,20260520
fresh_visobert_09440,6196,train,20260520
fresh_visobert_00626,6197,train,20260520
fresh_visobert_03995,6198,train,20260520
fresh_visobert_11723,6199,test,20260520
fresh_visobert_04284,6200,train,20260520
fresh_visobert_04816,6201,train,20260520
fresh_visobert_05947,6202,dev,20260520
fresh_visobert_07316,6203,train,20260520
fresh_visobert_07485,6204,train,20260520
fresh_visobert_00421,6205,test,20260520
fresh_visobert_09592,6206,train,20260520
fresh_visobert_03318,6207,train,20260520
fresh_visobert_11631,6208,test,20260520
fresh_visobert_11780,6209,dev,20260520
fresh_visobert_05261,6210,dev,20260520
fresh_visobert_10732,6211,test,20260520
fresh_visobert_10586,6212,train,20260520
fresh_visobert_00679,6213,train,20260520
fresh_visobert_11530,6214,dev,20260520
fresh_visobert_03509,6215,train,20260520
fresh_visobert_01987,6216,train,20260520
fresh_visobert_05330,6217,dev,20260520
fresh_visobert_01525,6218,train,20260520
fresh_visobert_08080,6219,test,20260520
fresh_visobert_04057,6220,train,20260520
fresh_visobert_10531,6221,dev,20260520
fresh_visobert_01338,6222,test,20260520
fresh_visobert_07659,6223,train,20260520
fresh_visobert_07401,6224,dev,20260520
fresh_visobert_08485,6225,test,20260520
fresh_visobert_00407,6226,test,20260520
fresh_visobert_02606,6227,test,20260520
fresh_visobert_03638,6228,train,20260520
fresh_visobert_09351,6229,test,20260520
fresh_visobert_03959,6230,train,20260520
fresh_visobert_01960,6231,train,20260520
fresh_visobert_02530,6232,train,20260520
fresh_visobert_11414,6233,train,20260520
fresh_visobert_10967,6234,test,20260520
fresh_visobert_04372,6235,train,20260520
fresh_visobert_01844,6236,train,20260520
fresh_visobert_03145,6237,train,20260520
fresh_visobert_03502,6238,dev,20260520
fresh_visobert_00661,6239,test,20260520
fresh_visobert_01381,6240,train,20260520
fresh_visobert_09170,6241,dev,20260520
fresh_visobert_08542,6242,train,20260520
fresh_visobert_03522,6243,train,20260520
fresh_visobert_04480,6244,train,20260520
fresh_visobert_05994,6245,dev,20260520
fresh_visobert_07277,6246,train,20260520
fresh_visobert_06439,6247,train,20260520
fresh_visobert_09549,6248,dev,20260520
fresh_visobert_05404,6249,train,20260520
fresh_visobert_03647,6250,dev,20260520
fresh_visobert_10415,6251,train,20260520
fresh_visobert_09674,6252,train,20260520
fresh_visobert_00004,6253,train,20260520
fresh_visobert_10607,6254,train,20260520
fresh_visobert_01875,6255,train,20260520
fresh_visobert_11981,6256,test,20260520
fresh_visobert_06723,6257,train,20260520
fresh_visobert_05042,6258,train,20260520
fresh_visobert_09230,6259,train,20260520
fresh_visobert_06628,6260,train,20260520
fresh_visobert_09466,6261,train,20260520
fresh_visobert_00569,6262,train,20260520
fresh_visobert_05073,6263,train,20260520
fresh_visobert_09427,6264,test,20260520
fresh_visobert_05019,6265,train,20260520
fresh_visobert_09030,6266,train,20260520
fresh_visobert_03880,6267,test,20260520
fresh_visobert_09185,6268,test,20260520
fresh_visobert_03003,6269,dev,20260520
fresh_visobert_11093,6270,dev,20260520
fresh_visobert_02994,6271,train,20260520
fresh_visobert_06974,6272,train,20260520
fresh_visobert_06694,6273,test,20260520
fresh_visobert_07623,6274,train,20260520
fresh_visobert_07497,6275,train,20260520
fresh_visobert_08306,6276,train,20260520
fresh_visobert_04405,6277,train,20260520
fresh_visobert_05429,6278,train,20260520
fresh_visobert_08731,6279,test,20260520
fresh_visobert_01830,6280,train,20260520
fresh_visobert_01678,6281,train,20260520
fresh_visobert_11461,6282,train,20260520
fresh_visobert_07384,6283,dev,20260520
fresh_visobert_04636,6284,train,20260520
fresh_visobert_05620,6285,train,20260520
fresh_visobert_04987,6286,train,20260520
fresh_visobert_10941,6287,train,20260520
fresh_visobert_10854,6288,train,20260520
fresh_visobert_04329,6289,train,20260520
fresh_visobert_11605,6290,train,20260520
fresh_visobert_10644,6291,train,20260520
fresh_visobert_02793,6292,train,20260520
fresh_visobert_11939,6293,train,20260520
fresh_visobert_04186,6294,train,20260520
fresh_visobert_07667,6295,train,20260520
fresh_visobert_06849,6296,dev,20260520
fresh_visobert_06506,6297,train,20260520
fresh_visobert_10021,6298,test,20260520
fresh_visobert_00526,6299,test,20260520
fresh_visobert_08565,6300,train,20260520
fresh_visobert_09180,6301,test,20260520
fresh_visobert_06926,6302,train,20260520
fresh_visobert_01645,6303,dev,20260520
fresh_visobert_00461,6304,train,20260520
fresh_visobert_09126,6305,train,20260520
fresh_visobert_09506,6306,dev,20260520
fresh_visobert_00512,6307,train,20260520
fresh_visobert_00721,6308,train,20260520
fresh_visobert_11399,6309,test,20260520
fresh_visobert_06840,6310,train,20260520
fresh_visobert_10348,6311,train,20260520
fresh_visobert_11535,6312,train,20260520
fresh_visobert_07710,6313,dev,20260520
fresh_visobert_03460,6314,train,20260520
fresh_visobert_08554,6315,dev,20260520
fresh_visobert_05109,6316,train,20260520
fresh_visobert_08273,6317,test,20260520
fresh_visobert_06994,6318,train,20260520
fresh_visobert_07776,6319,test,20260520
fresh_visobert_02476,6320,train,20260520
fresh_visobert_00114,6321,dev,20260520
fresh_visobert_10111,6322,train,20260520
fresh_visobert_04479,6323,train,20260520
fresh_visobert_07207,6324,train,20260520
fresh_visobert_05016,6325,train,20260520
fresh_visobert_02458,6326,train,20260520
fresh_visobert_08056,6327,train,20260520
fresh_visobert_01736,6328,train,20260520
fresh_visobert_03414,6329,dev,20260520
fresh_visobert_03265,6330,train,20260520
fresh_visobert_03724,6331,train,20260520
fresh_visobert_11464,6332,dev,20260520
fresh_visobert_09386,6333,train,20260520
fresh_visobert_05773,6334,train,20260520
fresh_visobert_11610,6335,train,20260520
fresh_visobert_02961,6336,train,20260520
fresh_visobert_05705,6337,train,20260520
fresh_visobert_11855,6338,train,20260520
fresh_visobert_05036,6339,dev,20260520
fresh_visobert_07731,6340,train,20260520
fresh_visobert_01383,6341,train,20260520
fresh_visobert_02878,6342,test,20260520
fresh_visobert_04947,6343,train,20260520
fresh_visobert_04896,6344,train,20260520
fresh_visobert_02770,6345,train,20260520
fresh_visobert_09311,6346,train,20260520
fresh_visobert_01118,6347,test,20260520
fresh_visobert_00292,6348,test,20260520
fresh_visobert_10356,6349,train,20260520
fresh_visobert_06564,6350,train,20260520
fresh_visobert_01836,6351,train,20260520
fresh_visobert_02587,6352,train,20260520
fresh_visobert_05038,6353,train,20260520
fresh_visobert_01282,6354,train,20260520
fresh_visobert_10362,6355,train,20260520
fresh_visobert_03360,6356,dev,20260520
fresh_visobert_10576,6357,dev,20260520
fresh_visobert_08084,6358,test,20260520
fresh_visobert_00139,6359,train,20260520
fresh_visobert_07005,6360,train,20260520
fresh_visobert_09528,6361,train,20260520
fresh_visobert_00620,6362,train,20260520
fresh_visobert_10097,6363,train,20260520
fresh_visobert_08883,6364,train,20260520
fresh_visobert_04833,6365,dev,20260520
fresh_visobert_11644,6366,train,20260520
fresh_visobert_05043,6367,train,20260520
fresh_visobert_04553,6368,test,20260520
fresh_visobert_02839,6369,test,20260520
fresh_visobert_06918,6370,train,20260520
fresh_visobert_08851,6371,test,20260520
fresh_visobert_09869,6372,dev,20260520
fresh_visobert_10046,6373,train,20260520
fresh_visobert_00559,6374,dev,20260520
fresh_visobert_11003,6375,train,20260520
fresh_visobert_10419,6376,train,20260520
fresh_visobert_05424,6377,train,20260520
fresh_visobert_00639,6378,test,20260520
fresh_visobert_03972,6379,dev,20260520
fresh_visobert_07935,6380,train,20260520
fresh_visobert_03286,6381,test,20260520
fresh_visobert_10354,6382,dev,20260520
fresh_visobert_06114,6383,train,20260520
fresh_visobert_09087,6384,train,20260520
fresh_visobert_10994,6385,test,20260520
fresh_visobert_03390,6386,train,20260520
fresh_visobert_07933,6387,train,20260520
fresh_visobert_02607,6388,train,20260520
fresh_visobert_06291,6389,test,20260520
fresh_visobert_03044,6390,train,20260520
fresh_visobert_11889,6391,train,20260520
fresh_visobert_05750,6392,test,20260520
fresh_visobert_02588,6393,test,20260520
fresh_visobert_07532,6394,train,20260520
fresh_visobert_05507,6395,train,20260520
fresh_visobert_03954,6396,train,20260520
fresh_visobert_03248,6397,dev,20260520
fresh_visobert_05453,6398,train,20260520
fresh_visobert_10665,6399,test,20260520
fresh_visobert_05787,6400,train,20260520
fresh_visobert_05278,6401,dev,20260520
fresh_visobert_11759,6402,dev,20260520
fresh_visobert_01907,6403,train,20260520
fresh_visobert_04269,6404,train,20260520
fresh_visobert_11859,6405,train,20260520
fresh_visobert_07479,6406,train,20260520
fresh_visobert_05426,6407,train,20260520
fresh_visobert_09359,6408,train,20260520
fresh_visobert_00101,6409,train,20260520
fresh_visobert_03968,6410,train,20260520
fresh_visobert_07382,6411,dev,20260520
fresh_visobert_02703,6412,train,20260520
fresh_visobert_06749,6413,train,20260520
fresh_visobert_10306,6414,train,20260520
fresh_visobert_01787,6415,train,20260520
fresh_visobert_00682,6416,dev,20260520
fresh_visobert_01183,6417,train,20260520
fresh_visobert_10458,6418,train,20260520
fresh_visobert_10390,6419,train,20260520
fresh_visobert_11656,6420,train,20260520
fresh_visobert_03193,6421,train,20260520
fresh_visobert_09744,6422,train,20260520
fresh_visobert_09194,6423,train,20260520
fresh_visobert_11649,6424,train,20260520
fresh_visobert_00329,6425,train,20260520
fresh_visobert_01454,6426,train,20260520
fresh_visobert_00202,6427,train,20260520
fresh_visobert_07501,6428,train,20260520
fresh_visobert_01030,6429,train,20260520
fresh_visobert_04877,6430,test,20260520
fresh_visobert_05454,6431,train,20260520
fresh_visobert_01155,6432,train,20260520
fresh_visobert_09763,6433,train,20260520
fresh_visobert_01769,6434,train,20260520
fresh_visobert_09050,6435,dev,20260520
fresh_visobert_10705,6436,train,20260520
fresh_visobert_10902,6437,dev,20260520
fresh_visobert_10582,6438,train,20260520
fresh_visobert_01846,6439,train,20260520
fresh_visobert_03448,6440,train,20260520
fresh_visobert_04285,6441,train,20260520
fresh_visobert_03555,6442,train,20260520
fresh_visobert_08269,6443,train,20260520
fresh_visobert_06640,6444,train,20260520
fresh_visobert_02244,6445,dev,20260520
fresh_visobert_07031,6446,test,20260520
